0.1:xgboost:1:0::4.804:0.7338433
1:lightgbm:16:0-15::3.89:0.7655526
1:lightgbm:16:0-15::3.966:0.7655526
1:lightgbm:16:0-15::3.899:0.7655526
1:xgboost:16:0-7,16-23:NUMA:5.29:0.7478858
1:xgboost:16:0-7,16-23:NUMA:5.57:0.7478858
1:xgboost:16:0-7,16-23:NUMA:5.351:0.7478858
1:lightgbm:16:0-7,16-23:NUMA:5.799:0.7655526
1:lightgbm:16:0-7,16-23:NUMA:5.845:0.7655526
1:lightgbm:16:0-7,16-23:NUMA:6.076:0.7655526
1:xgboost:16:0-7,32-39:HT:7.205:0.7478858
1:xgboost:16:0-7,32-39:HT:7.249:0.7478858
1:xgboost:16:0-7,32-39:HT:7.233:0.7478858
1:lightgbm:16:0-7,32-39:HT:4.648:0.7655526
1:lightgbm:16:0-7,32-39:HT:4.707:0.7655526
1:lightgbm:16:0-7,32-39:HT:4.669:0.7655526
1:xgboost:32:0-31:NUMA:4.083:0.7478858
1:xgboost:32:0-31:NUMA:4.405:0.7478858
1:xgboost:32:0-31:NUMA:4.126:0.7478858
1:lightgbm:32:0-31:NUMA:6.844:0.7655526
1:lightgbm:32:0-31:NUMA:7.163:0.7655526
1:lightgbm:32:0-31:NUMA:7.606:0.7655526
1:xgboost:32:0-15,32-47:HT:5.269:0.7478858
1:xgboost:32:0-15,32-47:HT:5.223:0.7478858
1:xgboost:32:0-15,32-47:HT:5.204:0.7478858
1:lightgbm:32:0-15,32-47:HT:5.032:0.7655526
1:lightgbm:32:0-15,32-47:HT:4.9:0.7655526
1:lightgbm:32:0-15,32-47:HT:4.925:0.7655526
1:xgboost:64:0-63:ALL:4.733:0.7478858
1:xgboost:64:0-63:ALL:4.661:0.7478858
1:xgboost:64:0-63:ALL:4.862:0.7478858
1:lightgbm:64:0-63:ALL:10.497:0.7655526
1:lightgbm:64:0-63:ALL:11.637:0.7655526
1:lightgbm:64:0-63:ALL:12.554:0.7655526
10:xgboost:1:0::343.824:0.7539445
10:xgboost:1:0::342.046:0.7539445
10:xgboost:1:0::356.806:0.7539445
10:lightgbm:1:0::141.425:0.7745457
10:lightgbm:1:0::142.499:0.7745457
10:lightgbm:1:0::142.374:0.7745457
10:xgboost:2:0-1::209.939:0.7539445
10:xgboost:2:0-1::210.55:0.7539445
10:xgboost:2:0-1::210.199:0.7539445
10:lightgbm:2:0-1::76.784:0.7745457
10:lightgbm:2:0-1::76.099:0.7745457
10:lightgbm:2:0-1::76.812:0.7745457
10:xgboost:4:0-3::134.024:0.7539445
10:xgboost:4:0-3::133.905:0.7539445
10:xgboost:4:0-3::133.923:0.7539445
10:lightgbm:4:0-3::42.554:0.7745457
10:lightgbm:4:0-3::42.447:0.7745457
10:lightgbm:4:0-3::42.627:0.7745457
10:xgboost:8:0-7::89.981:0.7539445
10:xgboost:8:0-7::89.984:0.7539445
10:xgboost:8:0-7::89.921:0.7539445
10:lightgbm:8:0-7::26.774:0.7745457
10:lightgbm:8:0-7::27.014:0.7745457
10:lightgbm:8:0-7::26.811:0.7745457
10:xgboost:8:0-3,16-19:NUMA:98.712:0.7539445
10:xgboost:8:0-3,16-19:NUMA:99.244:0.7539445
10:xgboost:8:0-3,16-19:NUMA:97.952:0.7539445
10:lightgbm:8:0-3,16-19:NUMA:29.227:0.7745457
10:lightgbm:8:0-3,16-19:NUMA:28.631:0.7745457
10:lightgbm:8:0-3,16-19:NUMA:28.256:0.7745457
10:xgboost:8:0-3,32-35:HT:112.863:0.7539445
10:xgboost:8:0-3,32-35:HT:112.862:0.7539445
10:xgboost:8:0-3,32-35:HT:112.348:0.7539445
10:lightgbm:8:0-3,32-35:HT:37.112:0.7745457
10:lightgbm:8:0-3,32-35:HT:37.142:0.7745457
10:lightgbm:8:0-3,32-35:HT:37.053:0.7745457
10:xgboost:16:0-15::65.938:0.7539445
10:xgboost:16:0-15::65.998:0.7539445
10:xgboost:16:0-15::65.934:0.7539445
10:lightgbm:16:0-15::20.737:0.7745457
10:lightgbm:16:0-15::20.628:0.7745457
10:lightgbm:16:0-15::20.607:0.7745457
10:xgboost:16:0-7,16-23:NUMA:71.639:0.7539445
10:xgboost:16:0-7,16-23:NUMA:70.436:0.7539445
10:xgboost:16:0-7,16-23:NUMA:71.425:0.7539445
10:lightgbm:16:0-7,16-23:NUMA:21.459:0.7745457
10:lightgbm:16:0-7,16-23:NUMA:20.943:0.7745457
10:lightgbm:16:0-7,16-23:NUMA:20.566:0.7745457
10:xgboost:16:0-7,32-39:HT:77.364:0.7539445
10:xgboost:16:0-7,32-39:HT:77.108:0.7539445
10:xgboost:16:0-7,32-39:HT:76.968:0.7539445
10:lightgbm:16:0-7,32-39:HT:24.949:0.7745457
10:lightgbm:16:0-7,32-39:HT:24.882:0.7745457
10:lightgbm:16:0-7,32-39:HT:24.882:0.7745457
10:xgboost:32:0-31:NUMA:54.039:0.7539445
10:xgboost:32:0-31:NUMA:54.117:0.7539445
10:xgboost:32:0-31:NUMA:54.089:0.7539445
10:lightgbm:32:0-31:NUMA:20.365:0.7745457
10:lightgbm:32:0-31:NUMA:20.425:0.7745457
10:lightgbm:32:0-31:NUMA:20.992:0.7745457
10:xgboost:32:0-15,32-47:HT:56.435:0.7539445
10:xgboost:32:0-15,32-47:HT:56.151:0.7539445
10:xgboost:32:0-15,32-47:HT:56.372:0.7539445
10:lightgbm:32:0-15,32-47:HT:21.448:0.7745457
10:lightgbm:32:0-15,32-47:HT:21.699:0.7745457
10:lightgbm:32:0-15,32-47:HT:21.451:0.7745457
10:xgboost:64:0-63:ALL:48.632:0.7539445
10:xgboost:64:0-63:ALL:47.308:0.7539445
10:xgboost:64:0-63:ALL:46.583:0.7539445
10:lightgbm:64:0-63:ALL:25.221:0.7745457
10:lightgbm:64:0-63:ALL:27.083:0.7745457
10:lightgbm:64:0-63:ALL:29.337:0.7745457
